bucket,sendit_brand,sendit_model,norm,first_year,last_year,our_brand,our_model,note,variant_flags,import_candidate,reviewer_decision
BRAND_NEW,nobaday,Blackboard Pro 5.0 Camber,blackboard pro 5 0,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,nobaday,Gummy Bear,gummy bear,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,nobaday,Max Red Serpent Camber,max red serpent,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,nobaday,Max Taboo Camber,max taboo,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,nobaday,ArcticStorm Freeride Powder,arcticstorm freeride powder,2024,2024,,,brand not in v0.2,,no,
BRAND_NEW,nobaday,Pure Free Camber Park,pure free camber park,2024,2024,,,brand not in v0.2,,no,
BRAND_NEW,nobaday,Tiger Strike Camber,tiger strike,2024,2024,,,brand not in v0.2,,no,
SENDIT_ONLY,nobile,N8 Carbon,n8 carbon,2024,2024,Nobile,,,,yes,
SENDIT_ONLY,nobile,N8 TI,n8 ti,2024,2024,Nobile,,,,yes,
MATCH,nobile,Race SBX,race sbx,2022,2022,Nobile,Race SBX,sendit earlier than ours (2024),,enrich,
BRAND_NEW,november,ARTISTE,artiste,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,november,BACKCITY,backcity,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,november,C-KENTIAL,c kential,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,november,D4,d4,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,november,D4W,d4w,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,november,DESIRE,desire,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,november,DESIRE RS,desire rs,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,november,DESIRE W,desire w,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,november,DOGWALK,dogwalk,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,november,DX4,dx4,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,november,ICECAT,icecat,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,november,KAILA,kaila,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,november,KD,kd,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,november,KJ,kj,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,november,LIVER TOUR,liver tour,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,november,MOUNTAINFOX,mountainfox,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,november,NV.C,nv c,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,nttb-snowboards,E11,e11,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,nttb-snowboards,N23,n23,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,nttb-snowboards,S11,s11,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,nttb-snowboards,W46,w46,2026,2026,,,brand not in v0.2,,no,
MATCH,ogasaka,AX,ax,2026,2026,Ogasaka,AX,,,enrich,
MATCH,ogasaka,CT,ct,2026,2026,Ogasaka,CT,,,enrich,
SENDIT_ONLY,ogasaka,CT-IZ,ct iz,2026,2026,Ogasaka,,,,yes,
SENDIT_ONLY,ogasaka,CT-S,ct s,2026,2026,Ogasaka,,,,yes,
SENDIT_ONLY,ogasaka,CT-TWIN,ct twin,2026,2026,Ogasaka,,,,yes,
MATCH,ogasaka,FACET 159,facet,2026,2026,Ogasaka,FACET,,,enrich,
SENDIT_ONLY,ogasaka,FACET CA147,facet ca147,2026,2026,Ogasaka,,,,yes,
SENDIT_ONLY,ogasaka,FACET SW153,facet sw153,2026,2026,Ogasaka,,,,yes,
MATCH,ogasaka,FC,fc,2026,2026,Ogasaka,FC,,,enrich,
SENDIT_ONLY,ogasaka,FC-S,fc s,2026,2026,Ogasaka,,,,yes,
SENDIT_ONLY,ogasaka,LX,lx,2026,2026,Ogasaka,,,,yes,
MATCH,ogasaka,ORCA,orca,2026,2026,Ogasaka,ORCA,,,enrich,
SENDIT_ONLY,ogasaka,RX,rx,2026,2026,Ogasaka,,,,yes,
MATCH,ogasaka,SHIN 144,shin,2026,2026,Ogasaka,SHIN,,,enrich,
SENDIT_ONLY,ogasaka,SHIN SW158,shin sw158,2026,2026,Ogasaka,,,,yes,
SENDIT_ONLY,ogasaka,SHIN SW172,shin sw172,2026,2026,Ogasaka,,,,yes,
SENDIT_ONLY,ogasaka,SHIN SWCA163,shin swca163,2026,2026,Ogasaka,,,,yes,
MATCH,ogasaka,SPROUT,sprout,2026,2026,Ogasaka,SPROUT,,,enrich,
MATCH,ogasaka,TF,tf,2026,2026,Ogasaka,TF,,,enrich,
SENDIT_ONLY,ogasaka,XC LE,xc le,2026,2026,Ogasaka,,,,yes,
SENDIT_ONLY,ogasaka,XC-R,xc r,2026,2026,Ogasaka,,,,yes,
SENDIT_ONLY,oxess,AM-1,am 1,2026,2026,Oxess,,,,yes,
MATCH,oxess,BX Competition,bx competition,2026,2026,Oxess,BX Competition,,,enrich,
SENDIT_ONLY,oxess,BX Junior,bx,2026,2026,Oxess,,,,yes,
MATCH,oxess,CX Pro,cx pro,2026,2026,Oxess,CX Pro,,,enrich,
MATCH,oxess,FX,fx,2026,2026,Oxess,FX,,,enrich,
SENDIT_ONLY,oxess,P-1,p 1,2026,2026,Oxess,,,,yes,
MATCH,oxess,RS / RG,rs rg,2026,2026,Oxess,RS / RG,,,enrich,
SENDIT_ONLY,oxess,RXR,rxr,2026,2026,Oxess,,,,yes,
MATCH,oxess,SX,sx,2026,2026,Oxess,SX,,,enrich,
MATCH,oxess,SXR,sxr,2026,2026,Oxess,SXR,,,enrich,
SENDIT_ONLY,oxess,WXR,wxr,2026,2026,Oxess,,,,yes,
SENDIT_ONLY,oxess,XXR,xxr,2026,2026,Oxess,,,,yes,
BRAND_NEW,pallas,Epiphany Alpine Series Splitboard,epiphany alpine,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,pallas,Epiphany Snowboard,epiphany,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,pallas,Hedonist Snowboard,hedonist,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,pallas,Oversoul Snowboard,oversoul,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,pallas,Zeitgeist Snowboard,zeitgeist,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,pathron,Sensei Carbon,sensei carbon,2024,2024,,,brand not in v0.2,,no,
BRAND_NEW,pathron,Sensei Limited,sensei,2024,2024,,,brand not in v0.2,,no,
BRAND_NEW,pathron,Carbon Gold,carbon gold,2023,2023,,,brand not in v0.2,,no,
BRAND_NEW,pathron,Carbon Powder,carbon powder,2023,2023,,,brand not in v0.2,,no,
BRAND_NEW,pathron,GTX Split,gtx,2023,2023,,,brand not in v0.2,,no,
BRAND_NEW,pathron,Legend,legend,2023,2023,,,brand not in v0.2,,no,
BRAND_NEW,pathron,Powder Hero,powder hero,2023,2023,,,brand not in v0.2,,no,
BRAND_NEW,pathron,Scratch Split,scratch,2023,2023,,,brand not in v0.2,,no,
BRAND_NEW,pathron,TT,tt,2023,2023,,,brand not in v0.2,,no,
BRAND_NEW,pathron,Missile 2021,missile,2021,2021,,,brand not in v0.2,,no,
MATCH,prior,Wildcard,wildcard,2017,2024,Prior,Wildcard,sendit earlier than ours (2019),,enrich,
SENDIT_ONLY,prior,4WD,4wd,2022,2022,Prior,,,,yes,
SENDIT_ONLY,prior,Full Custom Design,full custom design,2021,2021,Prior,,,non-production,no,
SENDIT_ONLY,prior,Full Custom Shape,full custom shape,2021,2021,Prior,,,non-production,no,
SENDIT_ONLY,prior,Phalanx,phalanx,2021,2021,Prior,,,,yes,
SENDIT_ONLY,prior,BC Split,bc,2017,2017,Prior,,,,yes,
MATCH,prior,Brandywine,brandywine,2017,2017,Prior,Brandywine,sendit earlier than ours (2019),,enrich,
SENDIT_ONLY,prior,BX,bx,2017,2017,Prior,,,,yes,
MATCH,prior,Fissile,fissile,2017,2017,Prior,Fissile,sendit earlier than ours (2019),,enrich,
SENDIT_ONLY,prior,FLC,flc,2017,2017,Prior,,,,yes,
SENDIT_ONLY,prior,FX,fx,2017,2017,Prior,,,,yes,
MATCH,prior,Khyber,khyber,2017,2017,Prior,Khyber,sendit earlier than ours (2019),,enrich,
MATCH,prior,Legacy,legacy,2017,2017,Prior,Legacy,sendit earlier than ours (2019),,enrich,
MATCH,prior,MFR,mfr,2017,2017,Prior,MFR,sendit earlier than ours (2019),,enrich,
FUZZY,prior,Pow Stick,pow stick,2017,2017,Prior,Powstick,"fuzzy to ""Powstick""",,no,
MATCH,prior,Slasher,slasher,2017,2017,Prior,Slasher,sendit earlier than ours (2019),,enrich,
MATCH,prior,Slaylok,slaylok,2017,2017,Prior,Slaylok,sendit earlier than ours (2019),,enrich,
MATCH,prior,Spearhead,spearhead,2017,2017,Prior,Spearhead,sendit earlier than ours (2019),,enrich,
SENDIT_ONLY,prior,Swallowtail Split,swallowtail,2017,2017,Prior,,,,yes,
MATCH,prior,Thruster,thruster,2017,2017,Prior,Thruster,sendit earlier than ours (2019),,enrich,
SENDIT_ONLY,prior,WCRM,wcrm,2017,2017,Prior,,,,yes,
MATCH,public,Disorder,disorder,2026,2026,Public,Disorder,,,enrich,
MATCH,public,Display,display,2026,2026,Public,Display,,,enrich,
MATCH,public,Dispute,dispute,2026,2026,Public,Dispute,,,enrich,
MATCH,public,General PUBLIC,general public,2026,2026,Public,General Public,,,enrich,
SENDIT_ONLY,public,General PUBLIC x UKIYO,general public x ukiyo,2026,2026,Public,,,collab,no,
SENDIT_ONLY,public,Jibgurl,jibgurl,2026,2026,Public,,,,yes,
SENDIT_ONLY,public,Outreach,outreach,2026,2026,Public,,,,yes,
SENDIT_ONLY,public,Research,research,2026,2026,Public,,,,yes,
SENDIT_ONLY,public,Statement,statement,2026,2026,Public,,,,yes,
SENDIT_ONLY,rad-air,Tanker 171 Split Tail,tanker split tail,2025,2025,Rad Air,,,,yes,
MATCH,rad-air,Tanker 181,tanker,2023,2023,Rad Air,Tanker,,,enrich,
SENDIT_ONLY,rad-air,Winterstick Collab – Tanker 191 Split Tail,winterstick collab tanker split tail,2023,2023,Rad Air,,,,yes,
SENDIT_ONLY,rad-air,30 Years Anniversary Edition Tanker 176,30 years anniversary edition tanker,2021,2021,Rad Air,,,special-edition;colorway,no,
BRAND_NEW,raven,Anna,anna,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Aura,aura,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Bang Junior,bang,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Barracuda Carbon Orange,barracuda carbon orange,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Core Junior,core,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Dahlia Carbon Mint/Pink,dahlia carbon mint pink,2026,2026,,,brand not in v0.2,colorway,no,
BRAND_NEW,raven,Destiny,destiny,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Dwarf,dwarf,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Gravy Junior,gravy,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Grizzly,grizzly,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Lion,lion,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Lupus,lupus,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Mia Black,mia black,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Mia White,mia white,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Mystic,mystic,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Pearl Junior,pearl,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,PRO Legend,pro legend,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,PRO Marble Carbon Mint,pro marble carbon mint,2026,2026,,,brand not in v0.2,colorway,no,
BRAND_NEW,raven,PRO OpenMind,pro openmind,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,PRO Sensei Carbon,pro sensei carbon,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,PRO Sensei Limited,pro sensei,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Pulse,pulse,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Pure Black,pure black,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Pure Mint,pure mint,2026,2026,,,brand not in v0.2,colorway,no,
BRAND_NEW,raven,Satine,satine,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Solid Classic A,solid classic a,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Solid Steel,solid steel,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Supreme Black,supreme black,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Supreme Black/Mint B,supreme black mint b,2026,2026,,,brand not in v0.2,colorway,no,
BRAND_NEW,raven,Supreme Green A,supreme green a,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Supreme Green B,supreme green b,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Supreme White,supreme white,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,raven,Trench Carbon Navy/Orange,trench carbon navy orange,2026,2026,,,brand not in v0.2,,no,
MATCH,ride,Agenda,agenda,2026,2026,Ride,Agenda,,,enrich,
FUZZY,ride,Algorhythm,algorhythm,2026,2026,Ride,Algorythm,"fuzzy to ""Algorythm""",,no,
MATCH,ride,Benchwarmer,benchwarmer,2026,2026,Ride,Benchwarmer,,,enrich,
MATCH,ride,Berzerker,berzerker,2026,2026,Ride,Berzerker,,,enrich,
MATCH,ride,Burnout,burnout,2026,2026,Ride,Burnout,,,enrich,
MATCH,ride,Compact,compact,2026,2026,Ride,Compact Series,,,enrich,
MATCH,ride,Deep Fake,deep fake,2026,2026,Ride,Deep Fake,,,enrich,
MATCH,ride,Heartbreaker,heartbreaker,2026,2026,Ride,Heartbreaker,,,enrich,
MATCH,ride,Kink,kink,2026,2026,Ride,Kink,,,enrich,
MATCH,ride,Lowride,lowride,2026,2026,Ride,Lowride,,,enrich,
SENDIT_ONLY,ride,Magic Stick,magic stick,2026,2026,Ride,,,,yes,
MATCH,ride,Manic,manic,2026,2026,Ride,Manic,,,enrich,
MATCH,ride,Moderator,moderator,2026,2026,Ride,Moderator,,,enrich,
MATCH,ride,Mtnpig,mtnpig,2026,2026,Ride,MTNPIG,,,enrich,
MATCH,ride,Peace Seeker,peace seeker,2026,2026,Ride,Peace Seeker,,,enrich,
MATCH,ride,Psychocandy,psychocandy,2026,2026,Ride,Psychocandy,,,enrich,
SENDIT_ONLY,ride,Reid Pro Benchwarmer,reid pro benchwarmer,2026,2026,Ride,,,,yes,
SENDIT_ONLY,ride,Saturday,saturday,2026,2026,Ride,,,,yes,
MATCH,ride,Shadowban,shadowban,2026,2026,Ride,Shadowban,,,enrich,
MATCH,ride,Smokescreen,smokescreen,2026,2026,Ride,Smokescreen,,,enrich,
SENDIT_ONLY,ride,SPLITPIG Package,splitpig,2026,2026,Ride,,,package,no,
MATCH,ride,SUPERPIG,superpig,2026,2026,Ride,Superpig,,,enrich,
MATCH,ride,TWINPIG,twinpig,2026,2026,Ride,Twinpig,,,enrich,
MATCH,ride,WARPIG,warpig,2026,2026,Ride,Warpig,,,enrich,
MATCH,ride,Zero,zero,2026,2026,Ride,Zero,,,enrich,
MATCH,rome,Agent,agent,2026,2026,Rome,Agent,,,enrich,
SENDIT_ONLY,rome,Agent Pro,agent pro,2026,2026,Rome,,,,yes,
MATCH,rome,Artifact,artifact,2026,2026,Rome,Artifact,,,enrich,
SENDIT_ONLY,rome,Artifact Pro,artifact pro,2026,2026,Rome,,,,yes,
MATCH,rome,Boneless,boneless,2026,2026,Rome,Boneless,sendit earlier than ours (2027),,enrich,
SENDIT_ONLY,rome,Freaker,freaker,2026,2026,Rome,,,,yes,
MATCH,rome,Hype,hype,2026,2026,Rome,Hype,sendit earlier than ours (2027),,enrich,
SENDIT_ONLY,rome,Hype Pro,hype pro,2026,2026,Rome,,,,yes,
MATCH,rome,Mechanic,mechanic,2026,2026,Rome,Mechanic,sendit earlier than ours (2027),,enrich,
MATCH,rome,Minishred Youth,minishred,2026,2026,Rome,Minishred,,,enrich,
SENDIT_ONLY,rome,Muse,muse,2026,2026,Rome,,,,yes,
SENDIT_ONLY,rome,Party Mod,party mod,2026,2026,Rome,,,,yes,
MATCH,rome,Ravine,ravine,2026,2026,Rome,Ravine,sendit earlier than ours (2027),,enrich,
SENDIT_ONLY,rome,Ravine Pro,ravine pro,2026,2026,Rome,,,,yes,
SENDIT_ONLY,rome,Rene-Gade,rene gade,2026,2026,Rome,,,,yes,
MATCH,rome,Royal,royal,2026,2026,Rome,Royal,sendit earlier than ours (2027),,enrich,
SENDIT_ONLY,rome,Service Dog,service dog,2026,2026,Rome,,,,yes,
SENDIT_ONLY,rome,Slapstick Youth,slapstick,2026,2026,Rome,,,,yes,
MATCH,rome,Stale Crewzer,stale crewzer,2026,2026,Rome,Stale Crewzer,sendit earlier than ours (2027),,enrich,
MATCH,rome,Stale Fish,stale fish,2026,2026,Rome,Stale Fish,,,enrich,
MATCH,rome,Warden,warden,2026,2026,Rome,Warden,,,enrich,
MATCH,rossignol,After Hours,after hours,2027,2027,Rossignol,After Hours,,,enrich,
MATCH,rossignol,AIRIS,airis,2027,2027,Rossignol,Airis,,,enrich,
MATCH,rossignol,ALIAS,alias,2027,2027,Rossignol,Alias,,,enrich,
SENDIT_ONLY,rossignol,AMPAGE VOL.1,ampage vol 1,2027,2027,Rossignol,,,,yes,
SENDIT_ONLY,rossignol,AMPAGE VOL.2,ampage vol 2,2027,2027,Rossignol,,,,yes,
MATCH,rossignol,DIVA,diva,2027,2027,Rossignol,Diva,,,enrich,
SENDIT_ONLY,rossignol,ESCAPER SPLITBOARD,escaper,2027,2027,Rossignol,,,,yes,
MATCH,rossignol,EVADER,evader,2027,2027,Rossignol,Evader,,,enrich,
MATCH,rossignol,Jibfluence,jibfluence,2027,2027,Rossignol,Jibfluence,,,enrich,
MATCH,rossignol,JIBSAW,jibsaw,2027,2027,Rossignol,Jibsaw,,,enrich,
MATCH,rossignol,Juggernaut,juggernaut,2027,2027,Rossignol,Juggernaut,,,enrich,
MATCH,rossignol,ONE,one,2027,2027,Rossignol,One,,,enrich,
SENDIT_ONLY,rossignol,RESURGENCE,resurgence,2027,2027,Rossignol,,,,yes,
MATCH,rossignol,RETOX,retox,2027,2027,Rossignol,Retox,,,enrich,
SENDIT_ONLY,rossignol,REVENANT,revenant,2027,2027,Rossignol,,,,yes,
MATCH,rossignol,SAWBLADE,sawblade,2027,2027,Rossignol,Sawblade,,,enrich,
MATCH,rossignol,SCAN,scan,2027,2027,Rossignol,Scan,,,enrich,
MATCH,rossignol,Soulside,soulside,2027,2027,Rossignol,Soulside,,,enrich,
MATCH,rossignol,SUPER REVENANT​,super revenant,2027,2027,Rossignol,Super Revenant,,,enrich,
MATCH,rossignol,ULTRAVIOLET,ultraviolet,2027,2027,Rossignol,Ultraviolet,,,enrich,
FUZZY,rossignol,WuJi,wuji,2027,2027,Rossignol,WU-JI,"fuzzy to ""WU-JI""",,no,
MATCH,rossignol,XV,xv,2027,2027,Rossignol,XV,,,enrich,
MATCH,rossignol,XV SLASHIMI,xv slashimi,2027,2027,Rossignol,XV Slashimi,,,enrich,
MATCH,rossignol,XV SUSHI,xv sushi,2027,2027,Rossignol,XV Sushi,,,enrich,
SENDIT_ONLY,roxy,Dawn,dawn,2026,2026,Roxy,,,,yes,
SENDIT_ONLY,roxy,Poppy Package,poppy,2026,2026,Roxy,,,package,no,
SENDIT_ONLY,roxy,Raina,raina,2026,2026,Roxy,,,,yes,
SENDIT_ONLY,roxy,Smoothie,smoothie,2026,2026,Roxy,,,,yes,
SENDIT_ONLY,roxy,XOXO,xoxo,2026,2026,Roxy,,,,yes,
SENDIT_ONLY,salomon,BELLEVUE SPLIT,bellevue,2026,2026,Salomon,,,,yes,
SENDIT_ONLY,salomon,BLISS,bliss,2026,2026,Salomon,,,,yes,
MATCH,salomon,FASTLANE,fastlane,2026,2026,Salomon,Fastlane,sendit earlier than ours (2027),,enrich,
MATCH,salomon,GRACE,grace,2026,2026,Salomon,Grace,,,enrich,
SENDIT_ONLY,salomon,GRAIL,grail,2026,2026,Salomon,,,,yes,
MATCH,salomon,HIGHPATH SPLIT,highpath,2026,2026,Salomon,Highpath,sendit earlier than ours (2027),,enrich,
SENDIT_ONLY,salomon,HPS - GOOP,hps goop,2026,2026,Salomon,,,,yes,
SENDIT_ONLY,salomon,HPS - TAKA SPLIT 2.0,hps taka split 2 0,2026,2026,Salomon,,,,yes,
SENDIT_ONLY,salomon,HUCK KNIFE PRO S/LAB EQUIPE,huck knife pro s lab equipe,2026,2026,Salomon,,,,yes,
MATCH,salomon,JETSTREAM,jetstream,2026,2026,Salomon,Jetstream,sendit earlier than ours (2027),,enrich,
MATCH,salomon,LOTUS,lotus,2026,2026,Salomon,Lotus,,,enrich,
SENDIT_ONLY,salomon,NO DRAMA S/LAB EQUIPE,no drama s lab equipe,2026,2026,Salomon,,,,yes,
MATCH,salomon,TEAM PACKAGE,team,2026,2026,Salomon,Team,,package,enrich,
MATCH,salomon,WONDER,wonder,2026,2026,Salomon,Wonder,,,enrich,
BRAND_NEW,sandy-shapes,Agile,agile,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Amara,amara,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Amara Abonos,amara abonos,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Audace,audace,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Birbante,birbante,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Curiosa,curiosa,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Deliziosa,deliziosa,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Divina,divina,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,"Divina ""Noserider""",divina noserider,2026,2026,,,brand not in v0.2,quoted-graphic,no,
BRAND_NEW,sandy-shapes,Egoista,egoista,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Fantastica,fantastica,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Fantastica Abonos™,fantastica abonostm,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Fantastica Magica splitboard,fantastica magica,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Infinita C,infinita c,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Infinita Private Label ltd,infinita private label,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Infinita R,infinita r,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Infinita RC,infinita rc,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Infinita XC,infinita xc,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Infinita XR,infinita xr,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Magnifica,magnifica,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Magnifica Abonos,magnifica abonos,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Regina,regina,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Regina Abonos,regina abonos,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Ribelle camber,ribelle,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Veloce Junior,veloce,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Virtuosa,virtuosa,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Virtuosa Magica splitboard,virtuosa magica,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,Zingara,zingara,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,sandy-shapes,"Zingara ""X EVO""",zingara x evo,2026,2026,,,brand not in v0.2,quoted-graphic,no,
BRAND_NEW,sandy-shapes,Zingara Magica splitboard,zingara magica,2026,2026,,,brand not in v0.2,,no,
MATCH,season,Forma,forma,2026,2026,Season Eqpt,Forma,,,enrich,
MATCH,season,Kin,kin,2026,2026,Season Eqpt,Kin,,,enrich,
SENDIT_ONLY,season,Lolo,lolo,2026,2026,Season Eqpt,,,,yes,
MATCH,season,Nexus,nexus,2026,2026,Season Eqpt,Nexus,,,enrich,
SENDIT_ONLY,season,Pass Splitboard & Skins Bundle,pass splitboard skins bundle,2026,2026,Season Eqpt,,,package,no,
SENDIT_ONLY,season,Primer,primer,2026,2026,Season Eqpt,,,,yes,
MATCH,sg,Force,force,2026,2026,SG Snowboards,Force,,,enrich,
SENDIT_ONLY,sg,Force Pv,force pv,2026,2026,SG Snowboards,,,,yes,
MATCH,sg,Free Solo,free solo,2026,2026,SG Snowboards,Free Solo,,,enrich,
MATCH,sg,Full Carve,full carve,2026,2026,SG Snowboards,Full Carve,,,enrich,
SENDIT_ONLY,sg,Full Race Pro Team,full race pro team,2026,2026,SG Snowboards,,,,yes,
SENDIT_ONLY,sg,Full Race Titan,full race titan,2026,2026,SG Snowboards,,,,yes,
MATCH,sg,Fullspeed,fullspeed,2026,2026,SG Snowboards,Fullspeed,,,enrich,
MATCH,sg,Shred,shred,2026,2026,SG Snowboards,Shred,,,enrich,
MATCH,sg,Soul,soul,2026,2026,SG Snowboards,Soul,,,enrich,
SENDIT_ONLY,sg,Soul Titan,soul titan,2026,2026,SG Snowboards,,,,yes,
MATCH,sg,The Cult,the cult,2026,2026,SG Snowboards,The Cult,,,enrich,
SENDIT_ONLY,signal,Ambient - Frog Off,ambient frog off,2026,2026,Signal,,,,yes,
SENDIT_ONLY,signal,Compass - Duel,compass duel,2026,2026,Signal,,,,yes,
SENDIT_ONLY,signal,Disruptor - Higher Power,disruptor higher power,2026,2026,Signal,,,,yes,
SENDIT_ONLY,signal,Ludo - Blaster,ludo blaster,2026,2026,Signal,,,,yes,
SENDIT_ONLY,signal,Ludo - Machine,ludo machine,2026,2026,Signal,,,,yes,
SENDIT_ONLY,signal,Omni - Arata 2,omni arata 2,2026,2026,Signal,,,,yes,
SENDIT_ONLY,signal,Park Kids - Rocket Power,park kids rocket power,2026,2026,Signal,,,,yes,
SENDIT_ONLY,signal,Park Pro - BLOOD WIZARD,park pro blood wizard,2026,2026,Signal,,,,yes,
SENDIT_ONLY,signal,Park Pro - Gutter Phoenix,park pro gutter phoenix,2026,2026,Signal,,,,yes,
SENDIT_ONLY,signal,Park Series - Subvert,park series subvert,2026,2026,Signal,,,,yes,
SENDIT_ONLY,signal,Platinum - Flare,platinum flare,2026,2026,Signal,,,,yes,
SENDIT_ONLY,signal,SIGNAL X PICKLE STIX - Yup OG,signal x pickle stix yup og,2026,2026,Signal,,,,yes,
SENDIT_ONLY,signal,Tailgunner - Radar,tailgunner radar,2026,2026,Signal,,,,yes,
SENDIT_ONLY,signal,UN - Yuki Pro,un yuki pro,2026,2026,Signal,,,,yes,
SENDIT_ONLY,signal,Wampeater - Drive In,wampeater drive in,2026,2026,Signal,,,,yes,
SENDIT_ONLY,signal,Yuki Pro - UN,yuki pro un,2026,2026,Signal,,,,yes,
SENDIT_ONLY,signal,Yup - RPM,yup rpm,2026,2026,Signal,,,,yes,
