edition_id,discipline,division,division_label,division_age_band,division_class,division_gender,event_name,place,rider_name,nationality,score_or_time,notes,sources,confidence,source_file,citation_status
mt-baker-legendary-banked-slalom--2007,banked-slalom,pro,Pro Women All Ages,,pro,women,,1,Maelle Ricker,,,,https://lbs.mtbaker.us/results/honor-roll/,verified,wave2-baker-grassroots,live-source
mt-baker-legendary-banked-slalom--2008,banked-slalom,am,OLDER AMATEURS • ages 20 - 29,ages 20 - 29,amateur,unspecified,Sunday Finals,1,Matthew Berglund,,1:31.63,"Hometown as printed: Crested Butte, Colorado [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063621/http://lbs.mtbaker.us/sun_olderamateurs.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,am,WOMEN AMATEURS • ages 16 - 29,ages 16 - 29,amateur,women,Sunday Finals,1,Danielle Davis,,1:41.89,"Hometown as printed: Glacier, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063709/http://lbs.mtbaker.us/sun_womenamateurs.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,am,OLDER AMATEURS • ages 20 - 29,ages 20 - 29,amateur,unspecified,Sunday Finals,2,Chris Bowlin,,1:31.97,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063621/http://lbs.mtbaker.us/sun_olderamateurs.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,am,WOMEN AMATEURS • ages 16 - 29,ages 16 - 29,amateur,women,Sunday Finals,2,Tanya Simonson,,1:43.20,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063709/http://lbs.mtbaker.us/sun_womenamateurs.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,am,OLDER AMATEURS • ages 20 - 29,ages 20 - 29,amateur,unspecified,Sunday Finals,3,Kemmeth Parriott,,1:32.02,"Hometown as printed: bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063621/http://lbs.mtbaker.us/sun_olderamateurs.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,am,WOMEN AMATEURS • ages 16 - 29,ages 16 - 29,amateur,women,Sunday Finals,3,Elizabeth Morton,,1:44.98,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063709/http://lbs.mtbaker.us/sun_womenamateurs.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,groms,NEXT GENERATION • ages 11 & under,ages 11 &,grom,unspecified,Sunday Finals,1,Nick Wittrock,,1:59.90,"Hometown as printed: Sedro-Woolley, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080809230633/http://lbs.mtbaker.us/sun_nextgen.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,groms,NEXT GENERATION • ages 11 & under,ages 11 &,grom,unspecified,Sunday Finals,2,Hank Kennedy,,2:00.82,"Hometown as printed: Glacier, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080809230633/http://lbs.mtbaker.us/sun_nextgen.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,groms,NEXT GENERATION • ages 11 & under,ages 11 &,grom,unspecified,Sunday Finals,3,Sam Soliday,,2:47.59,"Hometown as printed: Seattle, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080809230633/http://lbs.mtbaker.us/sun_nextgen.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,juniors,JUNIORS • ages 12 - 15,ages 12 - 15,junior,unspecified,Sunday Finals,1,Harry Kearney,,1:31.37,"Hometown as printed: Telluride, Colorado [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080809230518/http://lbs.mtbaker.us/sun_juniors.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,juniors,YOUNGER AMATEURS • ages 16 - 19,ages 16 - 19,junior,unspecified,Sunday Finals,1,Trevor Schy,,1:32.96,"Hometown as printed: Lynnwood, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080809230932/http://lbs.mtbaker.us/sun_youngeramateurs.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,juniors,JUNIORS • ages 12 - 15,ages 12 - 15,junior,unspecified,Sunday Finals,2,Max Warbington,,1:34.70,"Hometown as printed: Bend, Oregon [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080809230518/http://lbs.mtbaker.us/sun_juniors.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,juniors,YOUNGER AMATEURS • ages 16 - 19,ages 16 - 19,junior,unspecified,Sunday Finals,2,Austen Sweetin,,1:33.59,"Hometown as printed: Lake Forest Park, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080809230932/http://lbs.mtbaker.us/sun_youngeramateurs.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,juniors,JUNIORS • ages 12 - 15,ages 12 - 15,junior,unspecified,Sunday Finals,3,Kadn Fitzgerald,,1:41.40,"Hometown as printed: Camano Island, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080809230518/http://lbs.mtbaker.us/sun_juniors.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,juniors,YOUNGER AMATEURS • ages 16 - 19,ages 16 - 19,junior,unspecified,Sunday Finals,3,Logan Beaulieu,,1:33.63,"Hometown as printed: Bend, Oregon [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080809230932/http://lbs.mtbaker.us/sun_youngeramateurs.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,GRAND MASTERS • ages 50 - 59,ages 50 - 59,masters,unspecified,Sunday Finals,1,Kevin Boyce,,1:46.24,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063553/http://lbs.mtbaker.us/sun_grandmasters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,MASTERS • ages 30 - 39,ages 30 - 39,masters,unspecified,Sunday Finals,1,Marcel Dolak,,1:30.96,"Hometown as printed: Redmond, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080809025348/http://lbs.mtbaker.us/sun_masters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,MID MASTERS • ages 40 - 49,ages 40 - 49,masters,unspecified,Sunday Finals,1,Dave Wray,,1:31.83,"Hometown as printed: Portland, Oregon [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063610/http://lbs.mtbaker.us/sun_midmasters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,PRO MASTERS • ages 32 & up,ages 32 &,masters,unspecified,Sunday Finals,1,Jason Troth,,1:30.64,"Hometown as printed: Telluride, Colorado [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080809153306/http://lbs.mtbaker.us/sun_promasters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,SUPER MASTERS • ages 60 & up,ages 60 &,masters,unspecified,Sunday Finals,1,Bob Satushek,,2:04.66,"Hometown as printed: Deming, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063704/http://lbs.mtbaker.us/sun_supermasters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,WOMEN MASTERS • ages 30 - 49,ages 30 - 49,masters,women,Sunday Finals,1,Amy Eichner,,1:36.66,"Hometown as printed: Rochester, New York [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063715/http://lbs.mtbaker.us/sun_womenmasters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,GRAND MASTERS • ages 50 - 59,ages 50 - 59,masters,unspecified,Sunday Finals,2,"Jim ""JT"" Taylor",,1:46.45,"Hometown as printed: Burlington, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063553/http://lbs.mtbaker.us/sun_grandmasters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,MASTERS • ages 30 - 39,ages 30 - 39,masters,unspecified,Sunday Finals,2,Willie Freeman,,1:31.58,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080809025348/http://lbs.mtbaker.us/sun_masters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,MID MASTERS • ages 40 - 49,ages 40 - 49,masters,unspecified,Sunday Finals,2,Randy Haugen,,1:34.38,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063610/http://lbs.mtbaker.us/sun_midmasters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,PRO MASTERS • ages 32 & up,ages 32 &,masters,unspecified,Sunday Finals,2,Tom Burt,,1:32.34,"Hometown as printed: Kings Beach, California [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080809153306/http://lbs.mtbaker.us/sun_promasters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,SUPER MASTERS • ages 60 & up,ages 60 &,masters,unspecified,Sunday Finals,2,Larry Freeman,,2:40.77,"Hometown as printed: Bellingham, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063704/http://lbs.mtbaker.us/sun_supermasters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,WOMEN MASTERS • ages 30 - 49,ages 30 - 49,masters,women,Sunday Finals,2,Weeg Simmons,,1:37.00,"Hometown as printed: Glacier, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063715/http://lbs.mtbaker.us/sun_womenmasters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,GRAND MASTERS • ages 50 - 59,ages 50 - 59,masters,unspecified,Sunday Finals,3,Rob Skala,,1:47.97,"Hometown as printed: Renton, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063553/http://lbs.mtbaker.us/sun_grandmasters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,MASTERS • ages 30 - 39,ages 30 - 39,masters,unspecified,Sunday Finals,3,Adam Haynes,,1:31.90,"Hometown as printed: Bend, Oregon [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080809025348/http://lbs.mtbaker.us/sun_masters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,MID MASTERS • ages 40 - 49,ages 40 - 49,masters,unspecified,Sunday Finals,3,JG Gerndt,,1:35.64,"Hometown as printed: Stowe, Vermont [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063610/http://lbs.mtbaker.us/sun_midmasters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,PRO MASTERS • ages 32 & up,ages 32 &,masters,unspecified,Sunday Finals,3,Rob Morrow,,1:32.68,"Hometown as printed: Pacific City, Oregon [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080809153306/http://lbs.mtbaker.us/sun_promasters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,SUPER MASTERS • ages 60 & up,ages 60 &,masters,unspecified,Sunday Finals,3,Bob Rodger,,2:54.92,"Hometown as printed: Mission, British Columbia [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063704/http://lbs.mtbaker.us/sun_supermasters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,masters,WOMEN MASTERS • ages 30 - 49,ages 30 - 49,masters,women,Sunday Finals,3,Annie Fast,,1:39.63,"Hometown as printed: Encinitas, California [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063715/http://lbs.mtbaker.us/sun_womenmasters.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,pro,PRO MEN • all ages,,pro,men,Sunday Finals,1,Temple Cummins,,1:26.84,"Hometown as printed: Gig Harbor, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063646/http://lbs.mtbaker.us/sun_promen.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,pro,PRO WOMEN • all ages,,pro,women,Sunday Finals,1,Maelle Ricker,,1:31.78,"Hometown as printed: Whistler, British Columbia [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063651/http://lbs.mtbaker.us/sun_prowomen.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,pro,PRO MEN • all ages,,pro,men,Sunday Finals,2,Robert Fagan,,1:27.09,"Hometown as printed: squamish, British Columbia [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063646/http://lbs.mtbaker.us/sun_promen.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,pro,PRO WOMEN • all ages,,pro,women,Sunday Finals,2,Spencer O'Brien,,1:32.95,"Hometown as printed: Courtenay, British Columbia [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063651/http://lbs.mtbaker.us/sun_prowomen.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,pro,PRO MEN • all ages,,pro,men,Sunday Finals,3,Josh Dirksen,,1:27.89,"Hometown as printed: Bend, Oregon [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063646/http://lbs.mtbaker.us/sun_promen.php,verified,wave3-archive,pending-recheck
mt-baker-legendary-banked-slalom--2008,banked-slalom,pro,PRO WOMEN • all ages,,pro,women,Sunday Finals,3,Stacy Thomas,,1:37.07,"Hometown as printed: Seattle, Washington [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20080214063651/http://lbs.mtbaker.us/sun_prowomen.php,verified,wave3-archive,pending-recheck
