edition_id,series_id,year,edition_label,start_date,end_date,venue,city,country,disciplines,status,status_note,notes,sources,confidence,source_file
fis-snowboard-world-cup--2011,fis-snowboard-world-cup,2011,2010/11 FIS Snowboard World Cup season,2010-10-10,2011-03-27,,,multiple,,held,,"FIS calendar lists 20 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2011&categorycode=WC,verified,olympics-fis
fis-snowboard-world-cup--2012,fis-snowboard-world-cup,2012,2011/12 FIS Snowboard World Cup season,2011-08-27,2012-03-18,,,multiple,,held,,"FIS calendar lists 24 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2012&categorycode=WC,verified,olympics-fis
fis-snowboard-world-cup--2013,fis-snowboard-world-cup,2013,2012/13 FIS Snowboard World Cup season,2012-08-24,2013-03-27,,,multiple,,held,,"FIS calendar lists 20 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2013&categorycode=WC,verified,olympics-fis
fis-snowboard-world-cup--2014,fis-snowboard-world-cup,2014,2013/14 FIS Snowboard World Cup season,2013-08-18,2014-03-15,,,multiple,,held,,"Olympic season (Sochi 2014); smallest World Cup calendar since 1998. FIS calendar lists 15 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2014&categorycode=WC,verified,olympics-fis
fis-snowboard-world-cup--2015,fis-snowboard-world-cup,2015,2014/15 FIS Snowboard World Cup season,2014-12-04,2015-03-21,,,multiple,,held,,"FIS calendar lists 16 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2015&categorycode=WC,verified,olympics-fis
fis-snowboard-world-cup--2016,fis-snowboard-world-cup,2016,2015/16 FIS Snowboard World Cup season,2015-08-18,2016-03-20,,,multiple,,held,,"FIS calendar lists 29 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2016&categorycode=WC,verified,olympics-fis
fis-snowboard-world-cup--2017,fis-snowboard-world-cup,2017,2016/17 FIS Snowboard World Cup season,2016-11-12,2017-03-26,,,multiple,,held,,"Season opened in Milan (ITA) and closed at Veysonnaz (SUI). FIS calendar lists 36 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2017&categorycode=WC,verified,olympics-fis
fis-snowboard-world-cup--2018,fis-snowboard-world-cup,2018,2017/18 FIS Snowboard World Cup season,2017-09-03,2018-03-25,,,multiple,,held,,"Olympic season (PyeongChang 2018). Opened at Cardrona (NZL), closed at Quebec City (CAN). FIS calendar lists 33 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2018&categorycode=WC,verified,olympics-fis
fis-snowboard-world-cup--2019,fis-snowboard-world-cup,2019,2018/19 FIS Snowboard World Cup season,2018-09-06,2019-03-24,,,multiple,,held,,"Opened at Cardrona (NZL), closed at Winterberg (GER). FIS calendar lists 31 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2019&categorycode=WC,verified,olympics-fis
fis-snowboard-world-cup--2020,fis-snowboard-world-cup,2020,2019/20 FIS Snowboard World Cup season,2019-08-23,2020-03-21,,,multiple,,held,,"Opened at Cardrona (NZL). The FIS calendar view read for this row lists 33 event weekends and did not flag cancellations; the COVID-19 disruption of March 2020 has NOT been verified against a source here - see open_questions. FIS calendar lists 33 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2020&categorycode=WC,verified,olympics-fis
fis-snowboard-world-cup--2021,fis-snowboard-world-cup,2021,2020/21 FIS Snowboard World Cup season,2020-11-26,2021-03-28,,,multiple,,held,,"COVID-affected season. Opened in Beijing (CHN), closed at Silvaplana (SUI). FIS calendar lists 30 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2021&categorycode=WC,verified,olympics-fis
fis-snowboard-world-cup--2022,fis-snowboard-world-cup,2022,2021/22 FIS Snowboard World Cup season,2021-10-23,2022-03-27,,,multiple,,held,,"Olympic season (Beijing 2022). Opened at Chur (SUI), closed at Silvaplana (SUI). FIS calendar lists 41 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2022&categorycode=WC,verified,olympics-fis
fis-snowboard-world-cup--2023,fis-snowboard-world-cup,2023,2022/23 FIS Snowboard World Cup season,2022-10-22,2023-03-26,,,multiple,,held,,"FIS calendar lists 40 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2023&categorycode=WC,verified,olympics-fis
fis-snowboard-world-cup--2024,fis-snowboard-world-cup,2024,2023/24 FIS Snowboard World Cup season,2023-10-21,2024-03-24,,,multiple,,held,,"Opened at Chur (SUI), closed at Mt. St. Anne (CAN). FIS calendar lists 41 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2024&categorycode=WC,verified,olympics-fis
fis-snowboard-world-cup--2025,fis-snowboard-world-cup,2025,2024/25 FIS Snowboard World Cup season,2024-08-30,2025-04-06,,,multiple,,held,,"FIS calendar lists 40 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2025&categorycode=WC,verified,olympics-fis
fis-snowboard-world-cup--2026,fis-snowboard-world-cup,2026,2025/26 FIS Snowboard World Cup season,2025-11-27,2026-03-29,,,multiple,,held,,"Olympic season (Milano-Cortina 2026); most recent completed season as of September 2026. Opened at Secret Garden (CHN) and closed at Mt. St. Anne (CAN); the FIS cup-standings page is headed 'After Men's Snowboard Cross Mt. St. Anne (CAN) 28-03-2026 (8/8)'. FIS calendar lists 40 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2026&categorycode=WC,verified,olympics-fis
focus-banked-slalom--2026,focus-banked-slalom,2026,2026 Focus Banked Slalom,2026-03-01,2026-03-01,Tyrol Basin,"Mount Horeb, Wisconsin",USA,banked-slalom,held,,Described by the source as 'now in its 19th year'. Dates from a third-party events roundup.,https://localfreshies.com/banked-slalom-event-showcase/,likely,us-grassroots
freestyle-ch--2004,freestyle-ch,2004,freestyle.ch 2004,,,Landiwiese,Zurich,Switzerland,big-air,held,Abandoned after the first day when the big air snow ramp collapsed. No injuries were reported.,"Admission was made payable from 2005 onward, partly in response to safety and crowd management.",https://de.wikipedia.org/wiki/Freestyle.ch,likely,intl-other
gravity-games-winter--2000,gravity-games-winter,2000,Winter Gravity Games I (2000),,,Mammoth Mountain,"Mammoth Lakes, California",USA,superpipe | big-air | boardercross,held,,"Only winter edition of the Gravity Games. Held in heavy snowfall. Snowboard superpipe, big air and boarder X plus skier X. No dates found in any source opened.",https://en.wikipedia.org/wiki/Gravity_Games,likely,xgames-dewtour
halo-halo-timberline--2026,halo-halo-timberline,2026,2026 Halo-Halo,2026-07-10,2026-07-12,Timberline Lodge and Ski Area,"Mount Hood, Oregon",USA,,held,,"Dates from a third-party events roundup, not from the organiser.",https://www.snowboard.international/features/north-america-snowboard-events-2025-26/,likely,us-grassroots
holy-oly-revival--2007,holy-oly-revival,2007,4th Annual Holy Oly Revival,2007-02,2007-02,The Summit at Snoqualmie,"Snoqualmie Pass, Washington",USA,quarterpipe | jib,held,,Announced by Lib Tech on 14 February 2007 as the fourth annual Holy Oly Revival. Exact contest dates not given in the source.,https://www.lib-tech.com/blog/2007/02/14/holy-crap-it%E2%80%99s-the-fourth-annual-holy-oly-revival/,likely,us-grassroots
holy-oly-revival--2010,holy-oly-revival,2010,7th Annual Holy Oly Revival,2010-02,2010-02,The Summit at Snoqualmie,"Snoqualmie Pass, Washington",USA,quarterpipe | jib,held,,"Covered by Snowboarder on 21 February 2010 as the 7th annual, and by the GNU and Lib Tech blogs on 24 February 2010. Exact contest dates not given in the sources.",https://www.snowboarder.com/news/7th-annual-holy-oly-the-olympic-hangover-cure | https://www.gnu.com/blog/2010/02/24/holy-oly-you-can%E2%80%99t-spell-olympics-without-oly/,likely,us-grassroots
hot-dawgz-and-hand-rails--2012,hot-dawgz-and-hand-rails,2012,9th Annual Hot Dawgz & Hand Rails,2012-09-22,2012-09-22,Bear Mountain,"Big Bear Lake, California",USA,rail-jam | jib,held,,"Presented by Red Bull; 40 pro snowboarders, jam format, 130 tons of man-made snow, starting 2pm.",https://www.firsttracksonline.com/2012/09/07/hot-dawgz-and-hand-rails-pre-season-rail-jam-returns-to-bear-mountain/,verified,us-grassroots
hot-dawgz-and-hand-rails--2013,hot-dawgz-and-hand-rails,2013,10th Anniversary Hot Dawgz & Hand Rails,2013-09-22,,Bear Mountain,"Big Bear Lake, California",USA,rail-jam | jib,held,,"Men's winner Tommy Gesme took a $10,000 first prize; Dillon Ojo 2nd, Jordan Small 3rd. Melissa Evans won the women's event, described as her fourth win at the contest. Jaeger Bailey took Best Trick. Not in the wave 1 edition list; results not recorded here because edition_ids must come from the input file.",https://www.snowboarder.com/news/tommy-gesme-wins-hot-dawgz-hand-rails-2013,verified,wave2-baker-grassroots
isf-snowboard-world-championships--1993,isf-snowboard-world-championships,1993,1993 ISF World Championships,,,Ischgl,Ischgl,Austria,,held,,"First ISF World Championships. Snowboarder magazine's 1990s history timeline records Kevin Delaney (USA) and Michele Taggart (USA) as the combined title winners. No dates or event-by-event programme found. Terje Haakonsen is separately credited with ISF halfpipe world titles in 1993, 1995 and 1997, which suggests a biennial odd-year cycle, but no edition list has been located.",https://www.snowboarder.com/news/snowboard-history-timeline-part-31990s,likely,olympics-fis
isf-world-championships--1993,isf-world-championships,1993,1993 ISF Snowboard World Championships,1993-01,1993-01,,Ischgl,Austria,halfpipe | giant-slalom | slalom | other,held,,"First ISF world championships. Snowboarder/TransWorld 1990s timeline gives January 1993 at Ischgl, Austria and says Kevin Delaney and Michele Taggart won the combined titles; carvers.it repeats the same. German Wikipedia lists slalom, combined, halfpipe and giant slalom as the 1993 disciplines. Only the combined winners are recorded; no full podium found.",https://www.snowboarder.com/news/snowboard-history-timeline-part-31990s | https://www.carvers.it/storia-inglese/ | https://de.wikipedia.org/wiki/Snowboard-Weltmeisterschaft,likely,legacy-80s-90s
