id,external_ref,name,series_id,year,start_date,end_date,event_type,description,community_status,catalog_status,catalog_status_note,date_precision,venue_name,city,country,disciplines,sources,confidence
fis-snowboard-world-championships--1997,fis-snowboard-world-championships--1997,1997 FIS Snowboarding World Championships,fis-snowboard-world-championships,1997,1997-01-21,1997-01-26,contest,Held in consecutive years with 1996 before the championships settled into a biennial cycle. FIS entry: '2xGS 2xSL 2xHP 2xPSL 2xSBX'.,verified,held,,day,San Candido (Innichen),San Candido,Italy,"{""giant-slalom"",""slalom"",""halfpipe"",""parallel-slalom"",""boardercross""}","{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=1997&categorycode=WSC""}",verified
fis-snowboard-world-championships--1999,fis-snowboard-world-championships--1999,1999 FIS Snowboarding World Championships,fis-snowboard-world-championships,1999,1999-01-12,1999-01-17,contest,FIS calendar gives 12-17 Jan 1999; the English Wikipedia article gives 12-19 January. FIS date used here.,verified,held,,day,Berchtesgaden,Berchtesgaden,Germany,"{""giant-slalom"",""parallel-giant-slalom"",""parallel-slalom"",""halfpipe"",""boardercross""}","{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=1999&categorycode=WSC""}",verified
fis-snowboard-world-championships--2001,fis-snowboard-world-championships--2001,2001 FIS Snowboarding World Championships,fis-snowboard-world-championships,2001,2001-01-23,2001-01-28,contest,FIS calendar gives 23-28 Jan 2001; English Wikipedia gives 22-28 January. FIS date used here.,verified,held,,day,Madonna di Campiglio,Madonna di Campiglio,Italy,"{""giant-slalom"",""parallel-giant-slalom"",""parallel-slalom"",""halfpipe"",""boardercross""}","{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2001&categorycode=WSC""}",verified
fis-snowboard-world-championships--2003,fis-snowboard-world-championships--2003,2003 FIS Snowboarding World Championships,fis-snowboard-world-championships,2003,2003-01-12,2003-01-19,contest,Big air added to the world championship programme. FIS entry: '2xPGS 2xPSL 2xHP 2xSBX BA'.,verified,held,,day,Kreischberg,"Kreischberg, Styria",Austria,"{""parallel-giant-slalom"",""parallel-slalom"",""halfpipe"",""boardercross"",""big-air""}","{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2003&categorycode=WSC""}",verified
fis-snowboard-world-championships--2005,fis-snowboard-world-championships--2005,2005 FIS Snowboarding World Championships,fis-snowboard-world-championships,2005,2005-01-15,2005-01-23,contest,FIS calendar gives 15-23 Jan 2005; English Wikipedia gives 16-22 January. FIS date used here.,verified,held,,day,Whistler,"Whistler, British Columbia",Canada,"{""boardercross"",""parallel-giant-slalom"",""parallel-slalom"",""halfpipe"",""big-air""}","{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2005&categorycode=WSC""}",verified
fis-snowboard-world-championships--2007,fis-snowboard-world-championships--2007,2007 FIS Snowboarding World Championships,fis-snowboard-world-championships,2007,2007-01-14,2007-01-20,contest,,verified,held,,day,Arosa,Arosa,Switzerland,"{""boardercross"",""parallel-giant-slalom"",""parallel-slalom"",""halfpipe"",""big-air""}","{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2007&categorycode=WSC""}",verified
fis-snowboard-world-championships--2009,fis-snowboard-world-championships--2009,2009 FIS Snowboarding World Championships,fis-snowboard-world-championships,2009,2009-01-15,2009-01-25,contest,FIS calendar gives 15-25 Jan 2009; English Wikipedia gives 17-24 January. FIS date used here.,verified,held,,day,Gangwon,Gangwon Province,South Korea,"{""boardercross"",""parallel-giant-slalom"",""parallel-slalom"",""halfpipe"",""big-air""}","{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2009&categorycode=WSC""}",verified
fis-snowboard-world-championships--2011,fis-snowboard-world-championships--2011,2011 FIS Snowboarding World Championships,fis-snowboard-world-championships,2011,2011-01-14,2011-01-23,contest,Slopestyle added to the world championship programme. FIS entry: '2xSBX 2xHP 2xPGS 2xPSL 2xSS BA'.,verified,held,,day,La Molina,"La Molina, Catalonia",Spain,"{""boardercross"",""halfpipe"",""parallel-giant-slalom"",""parallel-slalom"",""slopestyle"",""big-air""}","{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2011&categorycode=WSC""}",verified
fis-snowboard-world-championships--2013,fis-snowboard-world-championships--2013,2013 FIS Snowboarding World Championships,fis-snowboard-world-championships,2013,2013-01-17,2013-01-27,contest,FIS calendar gives 17-27 Jan 2013; English Wikipedia gives 18-27 January. FIS date used here.,verified,held,,day,Stoneham,"Stoneham-et-Tewkesbury, Quebec",Canada,"{""slopestyle"",""halfpipe"",""boardercross"",""parallel-giant-slalom"",""parallel-slalom"",""big-air""}","{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2013&categorycode=WSC""}",verified
fis-snowboard-world-championships--2015,fis-snowboard-world-championships--2015,2015 FIS Snowboarding World Championships,fis-snowboard-world-championships,2015,2015-01-15,2015-01-25,contest,First edition run jointly with the FIS Freestyle World Ski Championships.,verified,held,,day,Kreischberg,"Kreischberg, Styria",Austria,"{""boardercross"",""halfpipe"",""slopestyle"",""parallel-slalom"",""parallel-giant-slalom"",""big-air""}","{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2015&categorycode=WSC""}",verified
fis-snowboard-world-championships--2017,fis-snowboard-world-championships--2017,2017 FIS Snowboarding World Championships,fis-snowboard-world-championships,2017,2017-03-07,2017-03-19,contest,First world championships held in March rather than January. FIS entry includes BXT (team snowboard cross).,verified,held,,day,Sierra Nevada,"Sierra Nevada, Andalusia",Spain,"{""slopestyle"",""halfpipe"",""boardercross"",""big-air"",""parallel-giant-slalom"",""parallel-slalom"",""team""}","{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2017&categorycode=WSC""}",verified
fis-snowboard-world-championships--2019,fis-snowboard-world-championships--2019,2019 FIS Snowboarding World Championships,fis-snowboard-world-championships,2019,2019-01-31,2019-02-10,contest,FIS lists the host as Park City; English Wikipedia describes the host as Utah (Park City and Solitude). FIS dates 31 Jan - 10 Feb 2019 used here; Wikipedia gives 1-10 February.,verified,held,,day,Park City,"Park City, Utah",United States,"{""boardercross"",""parallel-giant-slalom"",""parallel-slalom"",""big-air"",""halfpipe"",""slopestyle"",""team""}","{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2019&categorycode=WSC""}",verified
fis-snowboard-world-championships--2021,fis-snowboard-world-championships--2021,2021 FIS Snowboarding World Championships,fis-snowboard-world-championships,2021,2021-02-09,2021-03-16,contest,"Split across three venues in three countries: snowboard cross and team cross at Idre Fjall, Sweden 9-12 Feb 2021; parallel giant slalom and parallel slalom at Rogla, Slovenia 1-2 Mar 2021; halfpipe, slopestyle and big air at Aspen, USA 7-16 Mar 2021. Start and end dates span the whole championship.",verified,held,,day,,"Idre Fjall (SWE), Rogla (SLO), Aspen, Colorado (USA)",multiple,"{""boardercross"",""team"",""parallel-giant-slalom"",""parallel-slalom"",""halfpipe"",""slopestyle"",""big-air""}","{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2021&categorycode=WSC""}",verified
fis-snowboard-world-championships--2023,fis-snowboard-world-championships--2023,2023 FIS Snowboarding World Championships,fis-snowboard-world-championships,2023,2023-02-19,2023-03-05,contest,FIS calendar gives 19 Feb - 5 Mar 2023; English Wikipedia gives 19 February - 4 March. FIS date used here.,verified,held,,day,Bakuriani,Bakuriani,Georgia,"{""parallel-giant-slalom"",""parallel-slalom"",""slopestyle"",""halfpipe"",""boardercross"",""big-air"",""team""}","{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2023&categorycode=WSC""}",verified
fis-snowboard-world-championships--2025,fis-snowboard-world-championships--2025,2025 FIS Snowboarding World Championships,fis-snowboard-world-championships,2025,2025-03-16,2025-03-30,contest,Most recent completed world championships as of September 2026. FIS calendar gives 16-30 Mar 2025; English Wikipedia gives 18-30 March. FIS date used here.,verified,held,,day,Engadin,Engadin (St. Moritz region),Switzerland,"{""parallel-giant-slalom"",""slopestyle"",""parallel-slalom"",""big-air"",""boardercross"",""halfpipe"",""team""}","{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2025&categorycode=WSC""}",verified
fis-snowboard-world-cup--1995,fis-snowboard-world-cup--1995,1994/95 FIS Snowboard World Cup season,fis-snowboard-world-cup,1995,1994-11-24,1995-02-26,contest,"Inaugural season. FIS calendar lists 9 event weekends: Zell am See/Kaprun (AUT), Pitztal (AUT), Les Deux Alpes (FRA), San Candido (ITA), Hindelang-Oberjoch (GER), Alts (JPN), Mt. Bachelor OR (USA), Breckenridge CO (USA), Calgary (CAN). FIS calendar lists 9 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",verified,held,,day,,,multiple,{},"{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=1995&categorycode=WC""}",verified
fis-snowboard-world-cup--1996,fis-snowboard-world-cup--1996,1995/96 FIS Snowboard World Cup season,fis-snowboard-world-cup,1996,1995-11-21,1996-03-17,contest,"FIS calendar lists 16 event weekends across Europe, Japan and North America. FIS calendar lists 16 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",verified,held,,day,,,multiple,{},"{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=1996&categorycode=WC""}",verified
fis-snowboard-world-cup--1997,fis-snowboard-world-cup--1997,1996/97 FIS Snowboard World Cup season,fis-snowboard-world-cup,1997,1996-11-23,1997-03-16,contest,"FIS calendar lists 16 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",verified,held,,day,,,multiple,{},"{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=1997&categorycode=WC""}",verified
fis-snowboard-world-cup--1998,fis-snowboard-world-cup--1998,1997/98 FIS Snowboard World Cup season,fis-snowboard-world-cup,1998,1997-11-13,1998-03-14,contest,"Olympic season (Nagano 1998). FIS calendar lists 15 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",verified,held,,day,,,multiple,{},"{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=1998&categorycode=WC""}",verified
fis-snowboard-world-cup--1999,fis-snowboard-world-cup--1999,1998/99 FIS Snowboard World Cup season,fis-snowboard-world-cup,1999,1998-11-13,1999-03-14,contest,"FIS calendar lists 16 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",verified,held,,day,,,multiple,{},"{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=1999&categorycode=WC""}",verified
fis-snowboard-world-cup--2000,fis-snowboard-world-cup--2000,1999/00 FIS Snowboard World Cup season,fis-snowboard-world-cup,2000,1999-11-27,2000-03-18,contest,"FIS calendar lists 20 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",verified,held,,day,,,multiple,{},"{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2000&categorycode=WC""}",verified
fis-snowboard-world-cup--2001,fis-snowboard-world-cup--2001,2000/01 FIS Snowboard World Cup season,fis-snowboard-world-cup,2001,2000-11-17,2001-03-17,contest,"FIS calendar lists 20 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",verified,held,,day,,,multiple,{},"{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2001&categorycode=WC""}",verified
fis-snowboard-world-cup--2002,fis-snowboard-world-cup--2002,2001/02 FIS Snowboard World Cup season,fis-snowboard-world-cup,2002,2001-09-06,2002-03-23,contest,"First season to open in the southern-hemisphere/glacier window in September. Olympic season (Salt Lake City 2002). FIS calendar lists 16 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",verified,held,,day,,,multiple,{},"{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2002&categorycode=WC""}",verified
fis-snowboard-world-cup--2003,fis-snowboard-world-cup--2003,2002/03 FIS Snowboard World Cup season,fis-snowboard-world-cup,2003,2002-09-12,2003-03-16,contest,"FIS calendar lists 18 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",verified,held,,day,,,multiple,{},"{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2003&categorycode=WC""}",verified
fis-snowboard-world-cup--2004,fis-snowboard-world-cup--2004,2003/04 FIS Snowboard World Cup season,fis-snowboard-world-cup,2004,2003-09-12,2004-03-14,contest,"Season opened at Valle Nevado (CHI) and closed at Bardonecchia (ITA). FIS calendar lists 23 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",verified,held,,day,,,multiple,{},"{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2004&categorycode=WC""}",verified
fis-snowboard-world-cup--2005,fis-snowboard-world-cup--2005,2004/05 FIS Snowboard World Cup season,fis-snowboard-world-cup,2005,2004-09-16,2005-03-19,contest,"FIS calendar lists 25 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",verified,held,,day,,,multiple,{},"{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2005&categorycode=WC""}",verified
fis-snowboard-world-cup--2006,fis-snowboard-world-cup--2006,2005/06 FIS Snowboard World Cup season,fis-snowboard-world-cup,2006,2005-09-14,2006-03-19,contest,"Olympic season (Torino 2006). FIS calendar lists 24 World Cup event weekends for this season. Counts are of calendar rows (each row can carry several races) and include any events later cancelled; they have not been reconciled against results actually run. Row represents the whole season, keyed to the season end year, not a single stop.",verified,held,,day,,,multiple,{},"{""https://www.fis-ski.com/DB/general/calendar-results.html?sectorcode=SB&seasoncode=2006&categorycode=WC""}",verified
