model_id,brand_id,brand_name,model_name,first_year,year_basis,last_year,year_note,category,pro_rider,series_or_family,confidence,notes,sources
forum--youngblood,forum,Forum,Youngblood,2004,earliest_sourced,2026,"First confirmed 2004; last confirmed 2012 (brand ceased production 2012, closed 2014). | Seen on brand site (Wayback) 200308-200504; may predate first snapshot; Listed by name on the Aug 2003 boards index headed 'FORUM SNOWBOARDS 2004'",freestyle,,,verified,Forum's park/street twin; Devun Walsh rode a Youngblood for street rails in 2003. SnowDB shows Youngblood plus Chillydog and DoubleDog rocker variants through 2012; Whitelines calls it a 'freestyle favourite in parks'. | Site slug 'youngblood'.,https://www.snowboarder.com/transworld-snowboarding-archive/what-the-pros-are-rockin-devun-walsh | https://www.snowdb.com/catalog/forum | https://whitelines.com/brands/forum | https://web.archive.org/web/200308/http://www.forumsnowboards.com/ | https://web.archive.org/web/200504/http://www.forumsnowboards.com/ | https://www.senditdb.com/brands/forum
forum--division,forum,Forum,Division,2005,earliest_sourced,2005,Seen on brand site (Wayback) 200408-200504; may predate first snapshot,unknown,,,likely,Site slug 'division'.,https://web.archive.org/web/200408/http://www.forumsnowboards.com/ | https://web.archive.org/web/200504/http://www.forumsnowboards.com/
forum--warrior,forum,Forum,Warrior,2005,earliest_sourced,2005,Seen on brand site (Wayback) 200408-200504; may predate first snapshot,unknown,,,likely,Site slug 'warrior'.,https://web.archive.org/web/200408/http://www.forumsnowboards.com/ | https://web.archive.org/web/200504/http://www.forumsnowboards.com/
forum--aura,forum,Forum,Aura,2008,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Women's.,https://www.snowdb.com/catalog/forum
forum--bully,forum,Forum,Bully,2008,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,verified,Wide version of the Grudge (The-House); listed 2008 and 2012.,https://www.snowdb.com/catalog/forum | https://www.the-house.com/portal/forum-company-history/
forum--craft,forum,Forum,Craft,2008,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2008-2010 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Women's.,https://www.snowdb.com/catalog/forum
forum--darkness,forum,Forum,Darkness,2008,earliest_sourced,2008,Confirmed in SnowDB catalog archive for model years 2008-2008 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
forum--eddie-wall-pro,forum,Forum,Eddie Wall Pro,2008,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2008-2010 (archive covers 2008-2012 only; run may extend outside that window).,freestyle,Eddie Wall,,likely,Listed as 'Eddie' (2008) then 'Eddie Wall Pro'/'Eddie Wall'.,https://www.snowdb.com/catalog/forum
forum--grudge,forum,Forum,Grudge,2008,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2008-2009 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,verified,The-House: The Bully is a wider version of the Grudge.,https://www.snowdb.com/catalog/forum | https://www.the-house.com/portal/forum-company-history/
forum--lander,forum,Forum,Lander,2008,earliest_sourced,2008,Confirmed in SnowDB catalog archive for model years 2008-2008 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
forum--manual,forum,Forum,Manual,2008,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window).,freestyle,,,likely,,https://www.snowdb.com/catalog/forum
forum--mini-youngblood,forum,Forum,Mini Youngblood,2008,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2008-2010 (archive covers 2008-2012 only; run may extend outside that window).,kids,,Youngblood,likely,,https://www.snowdb.com/catalog/forum
forum--roost,forum,Forum,Roost,2008,earliest_sourced,2026,Confirmed in SnowDB catalog archive for model years 2008-2009 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,verified,,https://www.snowdb.com/catalog/forum | https://www.senditdb.com/brands/forum
forum--scout,forum,Forum,Scout,2008,earliest_sourced,2008,Confirmed in SnowDB catalog archive for model years 2008-2008 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
forum--seeker,forum,Forum,Seeker,2008,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2008-2010 (archive covers 2008-2012 only; run may extend outside that window).,freeride,,,likely,,https://www.snowdb.com/catalog/forum
forum--stomper,forum,Forum,Stomper,2008,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2008-2009 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
forum--superstar,forum,Forum,Superstar,2008,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2008-2009 (archive covers 2008-2012 only; run may extend outside that window).,all-mountain,,,likely,Women's all-terrain board (The-House).,https://www.snowdb.com/catalog/forum
forum--john-jackson-pro,forum,Forum,John Jackson Pro,2009,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window).,freeride,John Jackson,,likely,,https://www.snowdb.com/catalog/forum
forum--pat-moore-pro,forum,Forum,Pat Moore Pro,2009,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2009-2011 (archive covers 2008-2012 only; run may extend outside that window).,freestyle,Pat Moore,,likely,,https://www.snowdb.com/catalog/forum
forum--scheme,forum,Forum,Scheme,2009,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2009-2011 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
forum--spinster,forum,Forum,Spinster,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,freestyle,,,likely,"Women's; short kicks, soft flex (The-House).",https://www.snowdb.com/catalog/forum
forum--substance,forum,Forum,Substance,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
forum--symbol,forum,Forum,Symbol,2009,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2009-2010 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
forum--the-hundreds,forum,Forum,The Hundreds,2009,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Collaboration with The Hundreds.,https://www.snowdb.com/catalog/forum
forum--travis-kennedy-pro,forum,Forum,Travis Kennedy Pro,2009,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window).,freestyle,Travis Kennedy,,likely,,https://www.snowdb.com/catalog/forum
forum--amor,forum,Forum,Amor,2010,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2010-2010 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Women's twin-like shape (The-House).,https://www.snowdb.com/catalog/forum
forum--dreamboat,forum,Forum,Dreamboat,2010,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2010-2010 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
forum--helm,forum,Forum,Helm,2010,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2010-2010 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
forum--image,forum,Forum,Image,2010,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2010-2010 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
forum--nugget,forum,Forum,Nugget,2010,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2010-2010 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
forum--scallywag,forum,Forum,Scallywag,2010,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2010-2012 (archive covers 2008-2012 only; run may extend outside that window).,freestyle,,,verified,,https://www.snowdb.com/catalog/forum | https://whitelines.com/brands/forum
forum--conflict,forum,Forum,Conflict,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
forum--contract,forum,Forum,Contract,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
forum--holy-moly,forum,Forum,Holy Moly,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
forum--honeypot,forum,Forum,Honeypot,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Listed as 'From The Honeypot' in 2011.,https://www.snowdb.com/catalog/forum
forum--rat,forum,Forum,Rat,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
forum--sauce,forum,Forum,Sauce,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
forum--deck,forum,Forum,Deck,2012,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2012-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/forum
gentemstick--rocket-fish,gentemstick,Gentemstick,Rocket Fish,2015,earliest_sourced,2027,Earliest sourced 2015,powder,,Alternative,verified,Small swallowtail snowsurf; HP and Outline Core variants.,https://thegoodride.com/snowboard-reviews/gentemstick-rocket-fish-snowboard-review/ | https://gentemstick.com/en/collections/snowboards | https://www.senditdb.com/brands/gentemstick
gentemstick--stingray,gentemstick,Gentemstick,Stingray,2015,introduced,2027,,freeride,,,verified,One size 155.,https://thegoodride.com/snowboard-reviews/gentemstick-stingray-snowboard-review/ | https://www.senditdb.com/brands/gentemstick
gentemstick--mantaray,gentemstick,Gentemstick,Mantaray,2019,earliest_sourced,2027,Earliest sourced 2019; predates,powder,,Independent,verified,Multiple lengths (142-156) plus Baby/Giant Mantaray.,https://thegoodride.com/snowboard-reviews/gentemstick-mantaray-snowboard-review/ | https://gentemstick.com/en/collections/snowboards | https://www.senditdb.com/brands/gentemstick
gentemstick--the-chaser,gentemstick,Gentemstick,The Chaser,2019,introduced,2027,Chaser HP reviewed 2019-2024,powder,,Alternative,verified,,https://thegoodride.com/snowboard-reviews/gentemstick-chaser-hp-snowboard-review/ | https://gentemstick.com/en/collections/snowboards | https://www.senditdb.com/brands/gentemstick
gentemstick--barracuda,gentemstick,Gentemstick,Barracuda,,unknown,2027,In 2026-27 lineup,powder,,Alternative,verified,,https://gentemstick.com/en/collections/snowboards | https://thegoodride.com/snowboard-reviews/gentemstick-chaser-hp-snowboard-review/ | https://www.senditdb.com/brands/gentemstick
gentemstick--big-fish,gentemstick,Gentemstick,Big Fish,,unknown,2027,In 2026-27 lineup,powder,,Alternative,verified,,https://gentemstick.com/en/collections/snowboards | https://www.senditdb.com/brands/gentemstick
gentemstick--floater,gentemstick,Gentemstick,Floater,,unknown,2027,In 2026-27 lineup,powder,,Float Deck,verified,,https://gentemstick.com/en/collections/snowboards | https://www.senditdb.com/brands/gentemstick
gentemstick--hornet,gentemstick,Gentemstick,Hornet,,unknown,2027,In 2026-27 lineup,powder,,Alternative,verified,,https://gentemstick.com/en/collections/snowboards | https://www.senditdb.com/brands/gentemstick
gentemstick--impossible,gentemstick,Gentemstick,Impossible,,unknown,2027,In 2026-27 lineup,freeride,,Big Mountain,verified,,https://gentemstick.com/en/collections/snowboards | https://www.senditdb.com/brands/gentemstick
gentemstick--speedmaster,gentemstick,Gentemstick,Speedmaster,,unknown,2027,In 2026-27 lineup,freeride,,Big Mountain,verified,,https://gentemstick.com/en/collections/snowboards | https://www.senditdb.com/brands/gentemstick
gentemstick--spoon-fish,gentemstick,Gentemstick,Spoon Fish,,unknown,2027,In 2026-27 lineup,powder,,The Snowsurf,verified,,https://gentemstick.com/en/collections/snowboards | https://www.senditdb.com/brands/gentemstick
gentemstick--super-fish,gentemstick,Gentemstick,Super Fish,,unknown,2027,In 2026-27 lineup,powder,,Alternative,verified,,https://gentemstick.com/en/collections/snowboards | https://www.senditdb.com/brands/gentemstick
gentemstick--trinity,gentemstick,Gentemstick,Trinity,,unknown,2027,In 2026-27 lineup,freeride,,Big Mountain,verified,,https://gentemstick.com/en/collections/snowboards | https://www.senditdb.com/brands/gentemstick
gentemstick--t-t,gentemstick,Gentemstick,T.T,,unknown,2027,In 2026-27 lineup (158/160/165 Classic/168),freeride,,Flat Camber,verified,,https://gentemstick.com/en/collections/snowboards | https://www.senditdb.com/brands/gentemstick
gentemstick--zephyr,gentemstick,Gentemstick,Zephyr,,unknown,2027,In 2026-27 lineup,freeride,,Big Mountain,verified,,https://gentemstick.com/en/collections/snowboards | https://www.senditdb.com/brands/gentemstick
gnu--antigravity,gnu,GNU,Antigravity,1988,earliest_sourced,2026,First seen 1988; modern Antigravity confirmed 2020-2027. Continuity between the 1988 board and the 2019+ board is a shared name only; years in between not confirmed.,all-mountain,,,verified,1988 Antigravity is in the Michigan Snowboard Museum 'Neon Era' collection and a restored 1988 example is documented on agnarchy.com. Name revived for the modern camber all-mountain board (gnu.com 2019-20 through 2026-27).,https://www.michigansnowboardmuseum.com/the-neon-era--other-80s-decks.html | https://www.agnarchy.com/1988-gnu-antigravity/ | https://www.gnu.com/1920-antigravity | https://www.gnu.com/gnu-snowboards | https://thegoodride.com/snowboard-reviews/gnu-antigravity-snowboard-review/ | https://www.senditdb.com/brands/gnu
