model_id,brand_id,brand_name,model_name,first_year,year_basis,last_year,year_note,category,pro_rider,series_or_family,confidence,notes,sources
burton--straight-chuter,burton,Burton,Straight Chuter,2021,introduced,2024,last_year = last model year seen in sources consulted; may have run longer.,freeride,,Family Tree,verified,Straight Chuter Split.,https://www.snowboard-review.com/snowboard_reviews/c/burton/2021/ | https://snowboardingprofiles.com/2023-burton-snowboards-overview | https://steepdb.com/b/burton/
burton--show-stopper,burton,Burton,Show Stopper,2022,introduced,2022,,freestyle,,Family Tree,likely,Family Tree twin-flex tapered board that was the base for the Virgil Abloh White Paper.,https://www.burton.com/blogs/the-burton-blog/what-are-burtons-rarest-snowboards/
burton--white-paper,burton,Burton,White Paper,2022,introduced,2022,,freestyle,,Family Tree,verified,Virgil Abloh design on the Family Tree Show Stopper platform; 10 numbered boards auctioned.,https://www.burton.com/blogs/the-burton-blog/what-are-burtons-rarest-snowboards/
burton--3d-daily-driver,burton,Burton,3D Daily Driver,2023,introduced,2023,last_year = last model year seen in sources consulted; may have run longer.,freeride,,Family Tree,likely,,https://snowboardingprofiles.com/2023-burton-snowboards-overview
burton--3d-deep-daze,burton,Burton,3D Deep Daze,2023,introduced,2024,last_year = last model year seen in sources consulted; may have run longer.,powder,,Family Tree,verified,,https://snowboardingprofiles.com/2023-burton-snowboards-overview | https://steepdb.com/b/burton/
burton--3d-double-dog,burton,Burton,3D Double Dog,2023,introduced,2024,last_year = last model year seen in sources consulted; may have run longer.,freeride,,Family Tree,verified,,https://snowboardingprofiles.com/2023-burton-snowboards-overview | https://steepdb.com/b/burton/
burton--blossom,burton,Burton,Blossom,2023,introduced,,Listed on burton.com as of Sept 2026 (current line).,freestyle,,,verified,Unisex aggressive all-mountain-freestyle.,https://snowboardingprofiles.com/2023-burton-snowboards-overview | https://blauerboardshop.com/blogs/snowboarding/2025-burton-snowboards-overview | https://www.burton.com/en-us/collections/snowboards
burton--cartographer,burton,Burton,Cartographer,2023,introduced,2025,last_year = last model year seen in sources consulted; may have run longer.,freeride,,,verified,,https://snowboardingprofiles.com/2023-burton-snowboards-overview | https://blauerboardshop.com/blogs/snowboarding/2025-burton-snowboards-overview
burton--first-cut,burton,Burton,First Cut,2023,introduced,2023,last_year = last model year seen in sources consulted; may have run longer.,freeride,,Family Tree,likely,,https://snowboardingprofiles.com/2023-burton-snowboards-overview
burton--forager,burton,Burton,Forager,2023,introduced,2023,last_year = last model year seen in sources consulted; may have run longer.,powder,,Family Tree,likely,,https://snowboardingprofiles.com/2023-burton-snowboards-overview
burton--good-company,burton,Burton,Good Company,2023,introduced,,Listed on burton.com as of Sept 2026 (current line).,freestyle,,,verified,Unisex park/all-mountain twin.,https://snowboardingprofiles.com/2023-burton-snowboards-overview | https://blauerboardshop.com/blogs/snowboarding/2025-burton-snowboards-overview | https://www.burton.com/en-us/collections/snowboards
burton--grom,burton,Burton,Grom,2023,introduced,,Listed on burton.com as of Sept 2026 (current line).,kids,,,verified,Kids camber/flat top board; Mini Grom for the smallest riders.,https://snowboardingprofiles.com/2023-burton-snowboards-overview | https://steepdb.com/b/burton/ | https://www.burton.com/en-us/collections/snowboards
burton--mini-grom,burton,Burton,Mini Grom,2023,introduced,,Listed on burton.com as of Sept 2026 (current line).,kids,,,verified,,https://snowboardingprofiles.com/2023-burton-snowboards-overview | https://steepdb.com/b/burton/ | https://www.burton.com/en-us/collections/snowboards
burton--territory-manager,burton,Burton,Territory Manager,2023,introduced,2023,last_year = last model year seen in sources consulted; may have run longer.,freeride,,Family Tree,likely,,https://snowboardingprofiles.com/2023-burton-snowboards-overview
burton--tornado-warning,burton,Burton,Tornado Warning,2023,introduced,2023,last_year = last model year seen in sources consulted; may have run longer.,freestyle,,,likely,,https://snowboardingprofiles.com/2023-burton-snowboards-overview
burton--gril-master,burton,Burton,Gril Master,2024,introduced,2025,last_year = last model year seen in sources consulted; may have run longer.,freeride,,Family Tree,verified,Gril Master Smalls kids version.,https://steepdb.com/b/burton/ | https://blauerboardshop.com/blogs/snowboarding/2025-burton-snowboards-overview
burton--mine77-ringleader,burton,Burton,MINE77 Ringleader,2024,introduced,2024,last_year = last model year seen in sources consulted; may have run longer.,freestyle,,,likely,MINE77 (Jake Burton's label) board.,https://steepdb.com/b/burton/
burton--power-wagon,burton,Burton,Power Wagon,2024,introduced,2024,last_year = last model year seen in sources consulted; may have run longer.,freeride,,Family Tree,likely,,https://steepdb.com/b/burton/
burton--short-stop,burton,Burton,Short Stop,2024,introduced,2024,last_year = last model year seen in sources consulted; may have run longer.,powder,,Family Tree,likely,Flat Top.,https://steepdb.com/b/burton/
burton--slush-puppy,burton,Burton,Slush Puppy,2024,introduced,2024,last_year = last model year seen in sources consulted; may have run longer.,freestyle,,,likely,,https://steepdb.com/b/burton/
burton--alekesam,burton,Burton,Alekesam,2025,introduced,2025,last_year = last model year seen in sources consulted; may have run longer.,powder,,Family Tree,likely,,https://blauerboardshop.com/blogs/snowboarding/2025-burton-snowboards-overview
burton--high-fidelity,burton,Burton,High Fidelity,2025,introduced,2025,last_year = last model year seen in sources consulted; may have run longer.,freeride,,Family Tree,likely,High Fidelity Splitboard.,https://blauerboardshop.com/blogs/snowboarding/2025-burton-snowboards-overview
burton--sketch-artist,burton,Burton,Sketch Artist,2025,introduced,,Listed on burton.com as of Sept 2026 (current line).,unknown,,,verified,Camber; reviewed 2025-2027 by The Good Ride.,https://thegoodride.com/snowboard-reviews/?brand=burton | https://www.burton.com/en-us/collections/snowboards
burton--time-thief,burton,Burton,Time Thief,2027,introduced,,Listed on burton.com as of Sept 2026 (current line).,unknown,,,verified,Camber; The Good Ride lists 2027 as reviewed year.,https://thegoodride.com/snowboard-reviews/?brand=burton | https://www.burton.com/en-us/collections/snowboards
burton--counterbalance,burton,Burton,Counterbalance,,unknown,,No printed model year confirmed; listed on burton.com Sept 2026.,unknown,,,likely,Camber board on burton.com Sept 2026.,https://www.burton.com/en-us/collections/snowboards
burton--cultivator,burton,Burton,Cultivator,,unknown,,No printed model year confirmed; listed on burton.com Sept 2026.,powder,,,likely,Flat Top board on burton.com Sept 2026.,https://www.burton.com/en-us/collections/snowboards
burton--smooth-operator,burton,Burton,Smooth Operator,,unknown,,No printed model year confirmed; listed on burton.com Sept 2026.,unknown,,,likely,Camber board on burton.com Sept 2026.,https://www.burton.com/en-us/collections/snowboards
capita--black-snowboard-of-death,capita,CAPiTA,Black Snowboard of Death,2004,earliest_sourced,2004,Seen on brand site (Wayback) 200312-200402; may predate first snapshot | Listed on brand site (Wayback) for MY2004; may predate,freeride,,Black Snowboard of Death,verified,"Aka BSOD. | Site slug 'bsod53/bsod62'. Spec-page codes bsod53/bsod62 read as Black Snowboard of Death sizes. | BSOD; 153/158.5/162, directional all-terrain freestyle, Armour Cap construction (MY2004 catalog detail page).",https://thegoodride.com/snowboard-reviews/capita-black-snowboard-of-death-review/ | https://www.evo.com/shop/snowboard/snowboards/capita | https://web.archive.org/web/200312/http://www.capitasnowboarding.com/ | https://web.archive.org/web/200402/http://www.capitasnowboarding.com/ | https://web.archive.org/web/20040214020619/http://www.capitasnowboarding.com/catalog/details/bsod_details.htm
capita--horrorscope,capita,CAPiTA,Horrorscope,2004,earliest_sourced,2019,Earliest/last sourced; likely longer run | Seen on brand site (Wayback) 200312-200812; may predate first snapshot,freestyle,,,verified,Site slug 'h59/h49/h64'. Spec-page codes h49/h59/h64 (200312-200402) read as Horrorscope sizes; slug horrorscope-fk 200810-200812. Not seen 2005-2008 on this survey.,https://thegoodride.com/snowboard-reviews/capita-horrorscope-snowboard-review/ | https://web.archive.org/web/200312/http://www.capitasnowboarding.com/ | https://web.archive.org/web/200812/http://www.capitasnowboarding.com/
capita--human-series,capita,CAPiTA,Human Series,2004,earliest_sourced,,Listed on brand site (Wayback) for MY2004; may predate,all-mountain,,,verified,"149/155/159/164, all-mountain directional (MY2004 catalog detail page).",https://web.archive.org/web/20031229014913/http://www.capitasnowboarding.com/catalog/details/h_details.htm
capita--black-death-speed-tribe,capita,CAPiTA,Black Death Speed Tribe,2008,earliest_sourced,2009,Seen on brand site (Wayback) 200712-200809; may predate first snapshot,unknown,,Black Death,likely,Site slug 'black_death_speed_tribe'. Also slug bdst 200801-200809. Relationship to the Black Snowboard of Death not confirmed.,https://web.archive.org/web/200712/http://www.capitasnowboarding.com/ | https://web.archive.org/web/200809/http://www.capitasnowboarding.com/
capita--indoor-survival,capita,CAPiTA,Indoor Survival,2008,earliest_sourced,2009,Seen on brand site (Wayback) 200712-200812; may predate first snapshot,freestyle,,,verified,Park/all-mountain twin; in 2027 evo lineup. | Site slug 'indoor-survival'.,https://thegoodride.com/snowboard-reviews/capita-indoor-survival-2010-2018-snowboard-review | https://www.evo.com/shop/snowboard/snowboards/capita | https://web.archive.org/web/200712/http://www.capitasnowboarding.com/ | https://web.archive.org/web/200812/http://www.capitasnowboarding.com/
capita--le-tigre,capita,CAPiTA,Le Tigre,2008,earliest_sourced,2009,Seen on brand site (Wayback) 200712-200809; may predate first snapshot,unknown,,,likely,Site slug 'le_tigre'.,https://web.archive.org/web/200712/http://www.capitasnowboarding.com/ | https://web.archive.org/web/200809/http://www.capitasnowboarding.com/
capita--mid-life-artist,capita,CAPiTA,Mid Life Artist,2008,earliest_sourced,2009,Seen on brand site (Wayback) 200712-200812; may predate first snapshot,unknown,,,likely,Site slug 'mid_life_artist'. Slugs mid_life_artist / midlife (200712-200809) and mid-life-lost (200810-200812) folded.,https://web.archive.org/web/200712/http://www.capitasnowboarding.com/ | https://web.archive.org/web/200812/http://www.capitasnowboarding.com/
capita--outdoor-living,capita,CAPiTA,Outdoor Living,2008,earliest_sourced,2009,Seen on brand site (Wayback) 200712-200809; may predate first snapshot,unknown,,,likely,Site slug 'outdoor_living'. Abbreviated 'OL' on the site.,https://web.archive.org/web/200712/http://www.capitasnowboarding.com/ | https://web.archive.org/web/200809/http://www.capitasnowboarding.com/
capita--photo-fetish,capita,CAPiTA,Photo Fetish,2008,earliest_sourced,2009,Seen on brand site (Wayback) 200712-200809; may predate first snapshot,unknown,,,likely,Site slug 'photo_fetish'. Abbreviated 'pf' on the site.,https://web.archive.org/web/200712/http://www.capitasnowboarding.com/ | https://web.archive.org/web/200809/http://www.capitasnowboarding.com/
capita--saturnia,capita,CAPiTA,Saturnia,2008,earliest_sourced,2009,Seen on brand site (Wayback) 200712-200812; may predate first snapshot,unknown,,,likely,Site slug 'saturnia'.,https://web.archive.org/web/200712/http://www.capitasnowboarding.com/ | https://web.archive.org/web/200812/http://www.capitasnowboarding.com/
capita--stairmaster,capita,CAPiTA,Stairmaster,2008,earliest_sourced,2009,Seen on brand site (Wayback) 200710-200812; may predate first snapshot,unknown,,,likely,Site slug 'stairmaster'. stairmaster-extreme variant folded.,https://web.archive.org/web/200710/http://www.capitasnowboarding.com/ | https://web.archive.org/web/200812/http://www.capitasnowboarding.com/
capita--black-death-inc,capita,CAPiTA,Black Death Inc,2009,earliest_sourced,2009,Seen on brand site (Wayback) 200810-200812; may predate first snapshot,unknown,,Black Death,likely,Site slug 'black-death-inc'.,https://web.archive.org/web/200810/http://www.capitasnowboarding.com/ | https://web.archive.org/web/200812/http://www.capitasnowboarding.com/
capita--qween,capita,CAPiTA,Qween,2009,earliest_sourced,2009,Seen on brand site (Wayback) 200810-200812; may predate first snapshot,unknown,,,likely,Site slug 'capita-qween'. Women's board.,https://web.archive.org/web/200810/http://www.capitasnowboarding.com/ | https://web.archive.org/web/200812/http://www.capitasnowboarding.com/
capita--scaremaster,capita,CAPiTA,Scaremaster,2009,earliest_sourced,2009,Seen on brand site (Wayback) 200810-200812; may predate first snapshot,unknown,,,likely,Site slug 'scaremaster'.,https://web.archive.org/web/200810/http://www.capitasnowboarding.com/ | https://web.archive.org/web/200812/http://www.capitasnowboarding.com/
capita--charlie-slasher,capita,CAPiTA,Charlie Slasher,2010,introduced,2017,,powder,,,likely,Directional powder/freeride.,https://thegoodride.com/snowboard-reviews/capita-charlie-slasher-2010-2017-snowboard-review/
